participant_code,consent,generation,session_code,session_label,treatment_appeal,example_color,chain_code,selected_feedback_index,selected_feedback_message,selected_feedback_grid_state,selected_feedback_author,selected_feedback_score,feedback_message,feedback_score,feedback_grid_state,birthyear,gender,period,revenue,cost,points,plants_treated,grid_state,period_in_chain,num_plants_fed,selected_feedback_grid_state_flatten,grid_state_flatten,feedback_grid_state_flatten,net_payoff,generation_c
bzd7b9a7,1,3,w87c0a5d,p_la2g3,low_appeal,blue,q827jyv4x_iow52nbfL,1,The field yields a higher output when you select only the blue nutient for each flower. Use all 16 nutrients so select 2 blue nutrients on some of the flowers to achieve the 16 total.,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",5lico2iv,745,The field yields a higher output when you select only the blue nutrient for each flower. Use all 16 nutrients so select 2 blue nutrients on some of the flowers to achieve the 16 total.  Good luck! :),869,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1997,Female,2,624,32,592,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",14,9,200-200-200-200-200-200-200-100-100,200-200-200-200-200-200-200-100-100,200-200-200-200-200-200-200-100-100,760,2
bzd7b9a7,1,3,w87c0a5d,p_la2g3,low_appeal,blue,q827jyv4x_iow52nbfL,1,The field yields a higher output when you select only the blue nutient for each flower. Use all 16 nutrients so select 2 blue nutrients on some of the flowers to achieve the 16 total.,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",5lico2iv,745,The field yields a higher output when you select only the blue nutrient for each flower. Use all 16 nutrients so select 2 blue nutrients on some of the flowers to achieve the 16 total.  Good luck! :),869,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1997,Female,3,615,32,583,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",15,9,200-200-200-200-200-200-200-100-100,200-200-200-200-200-200-200-100-100,200-200-200-200-200-200-200-100-100,760,2
bzd7b9a7,1,3,w87c0a5d,p_la2g3,low_appeal,blue,q827jyv4x_iow52nbfL,1,The field yields a higher output when you select only the blue nutient for each flower. Use all 16 nutrients so select 2 blue nutrients on some of the flowers to achieve the 16 total.,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",5lico2iv,745,The field yields a higher output when you select only the blue nutrient for each flower. Use all 16 nutrients so select 2 blue nutrients on some of the flowers to achieve the 16 total.  Good luck! :),869,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1997,Female,4,872,32,840,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",16,9,200-200-200-200-200-200-200-100-100,200-200-200-200-200-200-200-100-100,200-200-200-200-200-200-200-100-100,760,2
bzd7b9a7,1,3,w87c0a5d,p_la2g3,low_appeal,blue,q827jyv4x_iow52nbfL,1,The field yields a higher output when you select only the blue nutient for each flower. Use all 16 nutrients so select 2 blue nutrients on some of the flowers to achieve the 16 total.,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",5lico2iv,745,The field yields a higher output when you select only the blue nutrient for each flower. Use all 16 nutrients so select 2 blue nutrients on some of the flowers to achieve the 16 total.  Good luck! :),869,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1997,Female,5,699,32,667,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",17,9,200-200-200-200-200-200-200-100-100,200-200-200-200-200-200-200-100-100,200-200-200-200-200-200-200-100-100,760,2
bzd7b9a7,1,3,w87c0a5d,p_la2g3,low_appeal,blue,q827jyv4x_iow52nbfL,1,The field yields a higher output when you select only the blue nutient for each flower. Use all 16 nutrients so select 2 blue nutrients on some of the flowers to achieve the 16 total.,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",5lico2iv,745,The field yields a higher output when you select only the blue nutrient for each flower. Use all 16 nutrients so select 2 blue nutrients on some of the flowers to achieve the 16 total.  Good luck! :),869,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1997,Female,6,901,32,869,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",18,9,200-200-200-200-200-200-200-100-100,200-200-200-200-200-200-200-100-100,200-200-200-200-200-200-200-100-100,760,2
ehwywvj8,1,3,w87c0a5d,p_la2g3,low_appeal,red,q827jyv4x_iow52nbfL,1,The field yields a higher output when you select only the blue nutient for each flower. Use all 16 nutrients so select 2 blue nutrients on some of the flowers to achieve the 16 total.,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",5lico2iv,745,"The field yields a higher output when you only use BLUE. Select blue twice for the first 7 plants, followed by 1 blue on the last 2. In other words 2/2/2/2/2/2/2/1/1. But remember only use blue.",669,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1998,Female,1,759,32,727,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",13,9,200-200-200-200-200-200-200-100-100,200-200-200-200-200-200-200-100-100,200-200-100-200-200-200-200-200-100,760,2
ehwywvj8,1,3,w87c0a5d,p_la2g3,low_appeal,red,q827jyv4x_iow52nbfL,1,The field yields a higher output when you select only the blue nutient for each flower. Use all 16 nutrients so select 2 blue nutrients on some of the flowers to achieve the 16 total.,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",5lico2iv,745,"The field yields a higher output when you only use BLUE. Select blue twice for the first 7 plants, followed by 1 blue on the last 2. In other words 2/2/2/2/2/2/2/1/1. But remember only use blue.",669,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1998,Female,2,941,32,909,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",14,9,200-200-200-200-200-200-200-100-100,200-200-200-200-200-100-200-200-100,200-200-100-200-200-200-200-200-100,760,2
ehwywvj8,1,3,w87c0a5d,p_la2g3,low_appeal,red,q827jyv4x_iow52nbfL,1,The field yields a higher output when you select only the blue nutient for each flower. Use all 16 nutrients so select 2 blue nutrients on some of the flowers to achieve the 16 total.,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",5lico2iv,745,"The field yields a higher output when you only use BLUE. Select blue twice for the first 7 plants, followed by 1 blue on the last 2. In other words 2/2/2/2/2/2/2/1/1. But remember only use blue.",669,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1998,Female,3,752,32,720,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",15,9,200-200-200-200-200-200-200-100-100,200-200-200-200-200-100-200-200-100,200-200-100-200-200-200-200-200-100,760,2
ehwywvj8,1,3,w87c0a5d,p_la2g3,low_appeal,red,q827jyv4x_iow52nbfL,1,The field yields a higher output when you select only the blue nutient for each flower. Use all 16 nutrients so select 2 blue nutrients on some of the flowers to achieve the 16 total.,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",5lico2iv,745,"The field yields a higher output when you only use BLUE. Select blue twice for the first 7 plants, followed by 1 blue on the last 2. In other words 2/2/2/2/2/2/2/1/1. But remember only use blue.",669,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1998,Female,4,729,44,685,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",16,9,200-200-200-200-200-200-200-100-100,200-200-110-200-200-010-200-200-010,200-200-100-200-200-200-200-200-100,748,2
ehwywvj8,1,3,w87c0a5d,p_la2g3,low_appeal,red,q827jyv4x_iow52nbfL,1,The field yields a higher output when you select only the blue nutient for each flower. Use all 16 nutrients so select 2 blue nutrients on some of the flowers to achieve the 16 total.,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",5lico2iv,745,"The field yields a higher output when you only use BLUE. Select blue twice for the first 7 plants, followed by 1 blue on the last 2. In other words 2/2/2/2/2/2/2/1/1. But remember only use blue.",669,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1998,Female,5,918,32,886,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}]]",17,9,200-200-200-200-200-200-200-100-100,200-200-100-200-200-100-200-200-200,200-200-100-200-200-200-200-200-100,760,2
ehwywvj8,1,3,w87c0a5d,p_la2g3,low_appeal,red,q827jyv4x_iow52nbfL,1,The field yields a higher output when you select only the blue nutient for each flower. Use all 16 nutrients so select 2 blue nutrients on some of the flowers to achieve the 16 total.,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",5lico2iv,745,"The field yields a higher output when you only use BLUE. Select blue twice for the first 7 plants, followed by 1 blue on the last 2. In other words 2/2/2/2/2/2/2/1/1. But remember only use blue.",669,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1998,Female,6,701,32,669,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",18,9,200-200-200-200-200-200-200-100-100,200-200-100-200-200-200-200-200-100,200-200-100-200-200-200-200-200-100,760,2
rom7ra40,1,3,w87c0a5d,p_la2g3,low_appeal,red,q827jyv4x_iow52nbfL,2,The field yields a higher output when you use all blue solutions (7 flower = 2 drops of blue solution; the last 2 flowers = 1 drop of blue solution). This gives you 680-800+ points).  5/6 of these solutions were 2/2/2/2/2/2/2/1/1 in order. The solution shown is a slight variation.,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",w1q2g8li,731,The field yields a higher output when fed with blue. Only use blue and use all 16 nutrients. Give 2 blue to the first seven plants and 1 blue to the last two plants. At best this gave me 880 points and at worst 680.,912,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1996,Female,1,824,32,792,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",13,9,200-200-200-200-200-200-100-200-100,200-200-200-200-200-200-200-100-100,200-200-200-200-200-200-200-100-100,760,2
rom7ra40,1,3,w87c0a5d,p_la2g3,low_appeal,red,q827jyv4x_iow52nbfL,2,The field yields a higher output when you use all blue solutions (7 flower = 2 drops of blue solution; the last 2 flowers = 1 drop of blue solution). This gives you 680-800+ points).  5/6 of these solutions were 2/2/2/2/2/2/2/1/1 in order. The solution shown is a slight variation.,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",w1q2g8li,731,The field yields a higher output when fed with blue. Only use blue and use all 16 nutrients. Give 2 blue to the first seven plants and 1 blue to the last two plants. At best this gave me 880 points and at worst 680.,912,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1996,Female,2,745,32,713,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",14,9,200-200-200-200-200-200-100-200-100,200-200-200-200-200-200-200-100-100,200-200-200-200-200-200-200-100-100,760,2
rom7ra40,1,3,w87c0a5d,p_la2g3,low_appeal,red,q827jyv4x_iow52nbfL,2,The field yields a higher output when you use all blue solutions (7 flower = 2 drops of blue solution; the last 2 flowers = 1 drop of blue solution). This gives you 680-800+ points).  5/6 of these solutions were 2/2/2/2/2/2/2/1/1 in order. The solution shown is a slight variation.,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",w1q2g8li,731,The field yields a higher output when fed with blue. Only use blue and use all 16 nutrients. Give 2 blue to the first seven plants and 1 blue to the last two plants. At best this gave me 880 points and at worst 680.,912,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1996,Female,3,718,32,686,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",15,9,200-200-200-200-200-200-100-200-100,200-200-200-200-200-200-200-100-100,200-200-200-200-200-200-200-100-100,760,2
rom7ra40,1,3,w87c0a5d,p_la2g3,low_appeal,red,q827jyv4x_iow52nbfL,2,The field yields a higher output when you use all blue solutions (7 flower = 2 drops of blue solution; the last 2 flowers = 1 drop of blue solution). This gives you 680-800+ points).  5/6 of these solutions were 2/2/2/2/2/2/2/1/1 in order. The solution shown is a slight variation.,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",w1q2g8li,731,The field yields a higher output when fed with blue. Only use blue and use all 16 nutrients. Give 2 blue to the first seven plants and 1 blue to the last two plants. At best this gave me 880 points and at worst 680.,912,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1996,Female,4,821,32,789,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",16,9,200-200-200-200-200-200-100-200-100,200-200-200-200-200-200-200-100-100,200-200-200-200-200-200-200-100-100,760,2
