participant_code,consent,generation,session_code,session_label,treatment_appeal,example_color,chain_code,selected_feedback_index,selected_feedback_message,selected_feedback_grid_state,selected_feedback_author,feedback_message,feedback_grid_state,birthyear,gender,period,revenue,cost,points,plants_treated,grid_state,period_in_chain,num_plants_fed,selected_feedback_grid_state_flatten,grid_state_flatten,feedback_grid_state_flatten
ligemc05,1,4,4ecnda0b,la1g4,low_appeal,yellow,vy7woc2si_rc2835tbL,1,"The field yields a higher output when you assign one specific colour to one specific shape, eg. blue to crosses, yellow to stars (~800 points). Unsure if other colour combos work as well. Unsure how number of drops affects it, but 2 for each of the stars/crosses worked best. Unsure relevance of the other shapes.","[[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0}]]",bn8fz4ke,"The field yields a higher output when you try to at least add one nutrient for every plant aka don't leave any without at least one. Best to stay consistent with the shapes, so crosses = blue for example. For random shapes like the triangles, circles, heart, etc, choose the colour that hasn't been used for cross or star. best to put 2 nutrients into star and crosses, then 1 or 2 into the remaining shapes.","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":2},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":2}]]",2003,Male,4,966,106,860,9,"[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":2},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":2}]]",22,9,002-020-002-001-200-001-200-020-200,010-020-200-001-002-100-002-020-002,100-020-100-100-002-100-002-020-002
ligemc05,1,4,4ecnda0b,la1g4,low_appeal,yellow,vy7woc2si_rc2835tbL,1,"The field yields a higher output when you assign one specific colour to one specific shape, eg. blue to crosses, yellow to stars (~800 points). Unsure if other colour combos work as well. Unsure how number of drops affects it, but 2 for each of the stars/crosses worked best. Unsure relevance of the other shapes.","[[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0}]]",bn8fz4ke,"The field yields a higher output when you try to at least add one nutrient for every plant aka don't leave any without at least one. Best to stay consistent with the shapes, so crosses = blue for example. For random shapes like the triangles, circles, heart, etc, choose the colour that hasn't been used for cross or star. best to put 2 nutrients into star and crosses, then 1 or 2 into the remaining shapes.","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":2},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":2}]]",2003,Male,5,534,136,398,6,"[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":3,""red"":0},{""blue"":0,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":3},{""blue"":0,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":3},{""blue"":0,""yellow"":3,""red"":0},{""blue"":0,""yellow"":0,""red"":3}]]",23,6,002-020-002-001-200-001-200-020-200,001-030-000-000-003-000-003-030-003,100-020-100-100-002-100-002-020-002
ligemc05,1,4,4ecnda0b,la1g4,low_appeal,yellow,vy7woc2si_rc2835tbL,1,"The field yields a higher output when you assign one specific colour to one specific shape, eg. blue to crosses, yellow to stars (~800 points). Unsure if other colour combos work as well. Unsure how number of drops affects it, but 2 for each of the stars/crosses worked best. Unsure relevance of the other shapes.","[[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0}]]",bn8fz4ke,"The field yields a higher output when you try to at least add one nutrient for every plant aka don't leave any without at least one. Best to stay consistent with the shapes, so crosses = blue for example. For random shapes like the triangles, circles, heart, etc, choose the colour that hasn't been used for cross or star. best to put 2 nutrients into star and crosses, then 1 or 2 into the remaining shapes.","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":2},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":2}]]",2003,Male,6,968,92,876,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":2},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":2}]]",24,9,002-020-002-001-200-001-200-020-200,100-020-100-100-002-100-002-020-002,100-020-100-100-002-100-002-020-002
biuqs5qk,1,4,4ecnda0b,la1g4,low_appeal,yellow,vy7woc2si_rc2835tbL,2,The field yields a higher output when you assign blue to crosses and yellow to stars. The others I am not sure.,"[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",pnw2659c,"The field yields a higher output when Blue goes with cross & Yellow goes with Star...Ive also found high output when red is split 2 for heart, 2 for triangle, 1 for square & 1 for circle","[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0}]]",1990,Female,1,387,64,323,4,"[[{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":4,""red"":0},{""blue"":0,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":0},{""blue"":4,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":0}],[{""blue"":4,""yellow"":0,""red"":0},{""blue"":0,""yellow"":4,""red"":0},{""blue"":0,""yellow"":0,""red"":0}]]",19,4,001-010-001-001-100-001-100-010-100,000-040-000-000-400-000-400-040-000,001-020-002-002-200-001-200-020-200
biuqs5qk,1,4,4ecnda0b,la1g4,low_appeal,yellow,vy7woc2si_rc2835tbL,2,The field yields a higher output when you assign blue to crosses and yellow to stars. The others I am not sure.,"[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",pnw2659c,"The field yields a higher output when Blue goes with cross & Yellow goes with Star...Ive also found high output when red is split 2 for heart, 2 for triangle, 1 for square & 1 for circle","[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0}]]",1990,Female,2,729,88,641,9,"[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":3,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":3,""red"":0},{""blue"":2,""yellow"":0,""red"":0}]]",20,9,001-010-001-001-100-001-100-010-100,001-030-001-001-200-001-200-030-200,001-020-002-002-200-001-200-020-200
biuqs5qk,1,4,4ecnda0b,la1g4,low_appeal,yellow,vy7woc2si_rc2835tbL,2,The field yields a higher output when you assign blue to crosses and yellow to stars. The others I am not sure.,"[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",pnw2659c,"The field yields a higher output when Blue goes with cross & Yellow goes with Star...Ive also found high output when red is split 2 for heart, 2 for triangle, 1 for square & 1 for circle","[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0}]]",1990,Female,3,914,96,818,9,"[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0}]]",21,9,001-010-001-001-100-001-100-010-100,001-020-002-002-200-001-200-020-200,001-020-002-002-200-001-200-020-200
biuqs5qk,1,4,4ecnda0b,la1g4,low_appeal,yellow,vy7woc2si_rc2835tbL,2,The field yields a higher output when you assign blue to crosses and yellow to stars. The others I am not sure.,"[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",pnw2659c,"The field yields a higher output when Blue goes with cross & Yellow goes with Star...Ive also found high output when red is split 2 for heart, 2 for triangle, 1 for square & 1 for circle","[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0}]]",1990,Female,4,752,96,656,7,"[[{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":3}],[{""blue"":0,""yellow"":0,""red"":3},{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0}]]",22,7,001-010-001-001-100-001-100-010-100,000-020-003-003-200-000-200-020-200,001-020-002-002-200-001-200-020-200
biuqs5qk,1,4,4ecnda0b,la1g4,low_appeal,yellow,vy7woc2si_rc2835tbL,2,The field yields a higher output when you assign blue to crosses and yellow to stars. The others I am not sure.,"[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",pnw2659c,"The field yields a higher output when Blue goes with cross & Yellow goes with Star...Ive also found high output when red is split 2 for heart, 2 for triangle, 1 for square & 1 for circle","[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0}]]",1990,Female,5,611,96,515,8,"[[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":3}],[{""blue"":0,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0}]]",23,8,001-010-001-001-100-001-100-010-100,002-020-003-000-200-001-200-020-200,001-020-002-002-200-001-200-020-200
biuqs5qk,1,4,4ecnda0b,la1g4,low_appeal,yellow,vy7woc2si_rc2835tbL,2,The field yields a higher output when you assign blue to crosses and yellow to stars. The others I am not sure.,"[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",pnw2659c,"The field yields a higher output when Blue goes with cross & Yellow goes with Star...Ive also found high output when red is split 2 for heart, 2 for triangle, 1 for square & 1 for circle","[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0}]]",1990,Female,6,891,96,795,9,"[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0}]]",24,9,001-010-001-001-100-001-100-010-100,001-020-002-002-200-001-200-020-200,001-020-002-002-200-001-200-020-200
22bqwr3q,1,4,4ecnda0b,la1g4,low_appeal,yellow,vy7woc2si_rc2835tbL,3,"The field yields a higher output when you match the nutrients to the plant shapes, good luck.","[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":1,""yellow"":1,""red"":0}]]",xf63qg4r,"The field yields a higher output when you put one yellow for stars, one blue for crosses, and two reds for the other shapes (circle, heart, triangle, and square).","[[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1992,Male,1,811,98,713,9,"[[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",19,9,200-020-001-001-110-020-110-020-110,002-010-002-002-100-002-100-010-100,002-010-002-002-100-002-100-010-100
22bqwr3q,1,4,4ecnda0b,la1g4,low_appeal,yellow,vy7woc2si_rc2835tbL,3,"The field yields a higher output when you match the nutrients to the plant shapes, good luck.","[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":1,""yellow"":1,""red"":0}]]",xf63qg4r,"The field yields a higher output when you put one yellow for stars, one blue for crosses, and two reds for the other shapes (circle, heart, triangle, and square).","[[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1992,Male,2,663,76,587,9,"[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0}]]",20,9,200-020-001-001-110-020-110-020-110,001-020-001-001-200-001-200-020-200,002-010-002-002-100-002-100-010-100
22bqwr3q,1,4,4ecnda0b,la1g4,low_appeal,yellow,vy7woc2si_rc2835tbL,3,"The field yields a higher output when you match the nutrients to the plant shapes, good luck.","[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":1,""yellow"":1,""red"":0}]]",xf63qg4r,"The field yields a higher output when you put one yellow for stars, one blue for crosses, and two reds for the other shapes (circle, heart, triangle, and square).","[[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1992,Male,3,675,58,617,9,"[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",21,9,200-020-001-001-110-020-110-020-110,001-010-001-001-100-001-100-010-100,002-010-002-002-100-002-100-010-100
22bqwr3q,1,4,4ecnda0b,la1g4,low_appeal,yellow,vy7woc2si_rc2835tbL,3,"The field yields a higher output when you match the nutrients to the plant shapes, good luck.","[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":1,""yellow"":1,""red"":0}]]",xf63qg4r,"The field yields a higher output when you put one yellow for stars, one blue for crosses, and two reds for the other shapes (circle, heart, triangle, and square).","[[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1992,Male,4,855,98,757,9,"[[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",22,9,200-020-001-001-110-020-110-020-110,002-010-002-002-100-002-100-010-100,002-010-002-002-100-002-100-010-100
22bqwr3q,1,4,4ecnda0b,la1g4,low_appeal,yellow,vy7woc2si_rc2835tbL,3,"The field yields a higher output when you match the nutrients to the plant shapes, good luck.","[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":1,""yellow"":1,""red"":0}]]",xf63qg4r,"The field yields a higher output when you put one yellow for stars, one blue for crosses, and two reds for the other shapes (circle, heart, triangle, and square).","[[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1992,Male,5,901,98,803,9,"[[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",23,9,200-020-001-001-110-020-110-020-110,002-010-002-002-100-002-100-010-100,002-010-002-002-100-002-100-010-100
22bqwr3q,1,4,4ecnda0b,la1g4,low_appeal,yellow,vy7woc2si_rc2835tbL,3,"The field yields a higher output when you match the nutrients to the plant shapes, good luck.","[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":1,""yellow"":1,""red"":0}]]",xf63qg4r,"The field yields a higher output when you put one yellow for stars, one blue for crosses, and two reds for the other shapes (circle, heart, triangle, and square).","[[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1992,Male,6,840,98,742,9,"[[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",24,9,200-020-001-001-110-020-110-020-110,002-010-002-002-100-002-100-010-100,002-010-002-002-100-002-100-010-100
